lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2022-09-26 15:17:51.360425,0.05554761737585068,0.0001877978938864544,0.05554761737585068,13749.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:18:17.349261,,,,,,,,,,,,,,
,2022-09-26 15:18:17.877440,0.23654192686080933,0.0013564530527219176,0.23654192686080933,13799.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:18:43.866313,,,,,,,,,,,,,,
,2022-09-26 15:18:44.391087,0.13664117455482483,0.0004607555456459522,0.13664117455482483,13849.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:19:10.366750,,,,,,,,,,,,,,
,2022-09-26 15:19:10.907998,0.014340680092573166,6.508680962724611e-05,0.014340680092573166,13899.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:19:36.891078,,,,,,,,,,,,,,
,2022-09-26 15:19:37.413264,0.19511732459068298,0.0012651107972487807,0.19511732459068298,13949.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:20:03.373297,,,,,,,,,,,,,,
,2022-09-26 15:20:33.642271,0.0477609783411026,0.0001678305270615965,0.0477609783411026,13999.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:20:59.634476,,,,,,,,,,,,,,
,2022-09-26 15:21:00.157795,0.02051163651049137,9.007310291053727e-05,0.02051163651049137,14049.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:21:26.171823,,,,,,,,,,,,,,
,2022-09-26 15:21:26.694220,0.008079741150140762,3.857603223877959e-05,0.008079741150140762,14099.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:21:52.640724,,,,,,,,,,,,,,
,2022-09-26 15:21:53.163249,0.18007609248161316,0.0007003931677900255,0.18007609248161316,14149.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:22:19.211321,,,,,,,,,,,,,,
,2022-09-26 15:22:19.734567,0.030631698668003082,0.00011662876204354689,0.030631698668003082,14199.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:22:45.784373,,,,,,,,,,,,,,
,2022-09-26 15:22:46.313531,0.010305951349437237,4.581618486554362e-05,0.010305951349437237,14249.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:23:12.211240,,,,,,,,,,,,,,
,2022-09-26 15:23:12.755520,0.0875575989484787,0.00029143813299015164,0.0875575989484787,14299.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:23:38.691548,,,,,,,,,,,,,,
,2022-09-26 15:23:39.214638,0.020587604492902756,8.777530456427485e-05,0.020587604492902756,14349.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:24:05.158658,,,,,,,,,,,,,,
,2022-09-26 15:24:05.681086,0.03896379470825195,0.00014737164019607008,0.03896379470825195,14399.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:24:31.708489,,,,,,,,,,,,,,
,2022-09-26 15:24:32.231664,0.01003456860780716,4.8045731091406196e-05,0.01003456860780716,14449.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:24:58.197050,,,,,,,,,,,,,,
,2022-09-26 15:25:28.412602,0.04383888840675354,0.0001589472230989486,0.04383888840675354,14499.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:25:54.423305,,,,,,,,,,,,,,
,2022-09-26 15:25:54.945103,0.007140666246414185,3.69507833966054e-05,0.007140666246414185,14549.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:26:20.859094,,,,,,,,,,,,,,
,2022-09-26 15:26:21.386930,0.025141950696706772,9.759847307577729e-05,0.025141950696706772,14599.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:26:47.356682,,,,,,,,,,,,,,
,2022-09-26 15:26:47.877712,0.4684044420719147,0.0051821814849972725,0.4684044420719147,14649.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:27:13.904634,,,,,,,,,,,,,,
,2022-09-26 15:27:14.430873,0.21218182146549225,0.0008012633770704269,0.21218182146549225,14699.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:27:40.486274,,,,,,,,,,,,,,
,2022-09-26 15:27:41.010690,0.18917372822761536,0.0007130701560527086,0.18917372822761536,14749.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:28:07.116425,,,,,,,,,,,,,,
,2022-09-26 15:28:07.637745,0.16219556331634521,0.0006604606751352549,0.16219556331634521,14799.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:28:33.723748,,,,,,,,,,,,,,
,2022-09-26 15:28:34.246893,0.05472742021083832,0.0001960235822480172,0.05472742021083832,14849.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:29:00.162314,,,,,,,,,,,,,,
,2022-09-26 15:29:00.685290,0.16940507292747498,0.0006328840972855687,0.16940507292747498,14899.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:29:26.728878,,,,,,,,,,,,,,
,2022-09-26 15:29:27.267325,0.16224390268325806,0.0005392937455326319,0.16224390268325806,14949.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:29:53.225608,,,,,,,,,,,,,,
,2022-09-26 15:30:24.060319,0.026003170758485794,0.00010744883911684155,0.026003170758485794,14999.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:30:50.002224,,,,,,,,,,,,,,
,2022-09-26 15:30:50.531041,0.2600024342536926,0.0018061099108308554,0.2600024342536926,15049.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:31:16.566670,,,,,,,,,,,,,,
,2022-09-26 15:31:17.094542,0.11859940737485886,0.00040281270048581064,0.11859940737485886,15099.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:31:43.041585,,,,,,,,,,,,,,
,2022-09-26 15:31:43.564792,0.01194976456463337,5.8287885622121394e-05,0.01194976456463337,15149.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:32:09.468876,,,,,,,,,,,,,,
,2022-09-26 15:32:09.993485,0.018630489706993103,7.601139805046842e-05,0.018630489706993103,15199.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:32:36.034576,,,,,,,,,,,,,,
,2022-09-26 15:32:36.556999,0.015179233625531197,6.611720164073631e-05,0.015179233625531197,15249.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:33:02.534455,,,,,,,,,,,,,,
,2022-09-26 15:33:03.056838,0.09761526435613632,0.000323672458762303,0.09761526435613632,15299.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:33:29.067623,,,,,,,,,,,,,,
,2022-09-26 15:33:29.590380,0.131501704454422,0.00044663422158919275,0.131501704454422,15349.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:33:55.594683,,,,,,,,,,,,,,
,2022-09-26 15:33:56.116455,0.002115462440997362,1.2203984624648001e-05,0.002115462440997362,15399.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:34:22.104230,,,,,,,,,,,,,,
,2022-09-26 15:34:22.625722,0.1907409429550171,0.0006789762410335243,0.1907409429550171,15449.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:34:48.556032,,,,,,,,,,,,,,
,2022-09-26 15:35:19.116840,0.08298654854297638,0.0002729615371208638,0.08298654854297638,15499.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:35:45.125902,,,,,,,,,,,,,,
,2022-09-26 15:35:45.647826,0.008040659129619598,3.92764741263818e-05,0.008040659129619598,15549.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:36:11.605800,,,,,,,,,,,,,,
,2022-09-26 15:36:12.130059,0.018256191164255142,8.183210593415424e-05,0.018256191164255142,15599.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:36:38.189485,,,,,,,,,,,,,,
,2022-09-26 15:36:38.711786,0.1349727064371109,0.0004434359143488109,0.1349727064371109,15649.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:37:04.697389,,,,,,,,,,,,,,
,2022-09-26 15:37:05.220443,0.1320764422416687,0.0004444850201252848,0.1320764422416687,15699.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:37:31.254587,,,,,,,,,,,,,,
,2022-09-26 15:37:31.778518,0.003913632594048977,2.1399446268333122e-05,0.003913632594048977,15749.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:37:57.716738,,,,,,,,,,,,,,
,2022-09-26 15:37:58.240663,0.08730956166982651,0.0002910913317464292,0.08730956166982651,15799.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:38:24.210608,,,,,,,,,,,,,,
,2022-09-26 15:38:24.732304,0.007184342015534639,3.632645893958397e-05,0.007184342015534639,15849.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:38:50.722860,,,,,,,,,,,,,,
,2022-09-26 15:38:51.244382,0.08870071172714233,0.0002952430222649127,0.08870071172714233,15899.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:39:17.234135,,,,,,,,,,,,,,
,2022-09-26 15:39:17.755818,0.004767825361341238,2.668208981049247e-05,0.004767825361341238,15949.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:39:43.829276,,,,,,,,,,,,,,
,2022-09-26 15:40:13.926841,0.034820958971977234,0.00012774790229741484,0.034820958971977234,15999.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:40:40.043510,,,,,,,,,,,,,,
,2022-09-26 15:40:40.567543,0.21995556354522705,0.0009168516262434423,0.21995556354522705,16049.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:41:06.507851,,,,,,,,,,,,,,
,2022-09-26 15:41:07.031332,0.09727627784013748,0.0003203129454050213,0.09727627784013748,16099.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:41:33.067804,,,,,,,,,,,,,,
,2022-09-26 15:41:33.592457,0.0022219268139451742,1.3345504157769028e-05,0.0022219268139451742,16149.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:41:59.576962,,,,,,,,,,,,,,
,2022-09-26 15:42:00.099771,0.06171324476599693,0.0002077254030155018,0.06171324476599693,16199.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:42:26.124944,,,,,,,,,,,,,,
,2022-09-26 15:42:26.649444,0.07101055234670639,0.00024151171965058893,0.07101055234670639,16249.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:42:52.650639,,,,,,,,,,,,,,
,2022-09-26 15:42:53.173319,0.078201062977314,0.00026228142087347806,0.078201062977314,16299.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:43:19.136119,,,,,,,,,,,,,,
,2022-09-26 15:43:19.659908,0.16170348227024078,0.000606241577770561,0.16170348227024078,16349.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:43:45.601433,,,,,,,,,,,,,,
,2022-09-26 15:43:46.124152,0.041990093886852264,0.0001572771288920194,0.041990093886852264,16399.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:44:12.098715,,,,,,,,,,,,,,
,2022-09-26 15:44:12.620309,0.46986281871795654,0.009814896620810032,0.46986281871795654,16449.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:44:38.608693,,,,,,,,,,,,,,
,2022-09-26 15:45:09.305984,0.006447251886129379,3.449400173849426e-05,0.006447251886129379,16499.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:45:35.344355,,,,,,,,,,,,,,
,2022-09-26 15:45:35.866567,0.06342948973178864,0.00021683632803615183,0.06342948973178864,16549.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:46:01.879510,,,,,,,,,,,,,,
,2022-09-26 15:46:02.403026,0.04159922897815704,0.00015751250612083822,0.04159922897815704,16599.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:46:28.485633,,,,,,,,,,,,,,
,2022-09-26 15:46:29.007456,0.23226892948150635,0.0009630064014345407,0.23226892948150635,16649.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:46:54.963653,,,,,,,,,,,,,,
,2022-09-26 15:46:55.485725,0.04269004613161087,0.0001469382841605693,0.04269004613161087,16699.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:47:21.478141,,,,,,,,,,,,,,
,2022-09-26 15:47:21.999169,0.10207448899745941,0.00033584368065930903,0.10207448899745941,16749.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:47:48.011341,,,,,,,,,,,,,,
,2022-09-26 15:47:48.534261,0.0028645717538893223,1.6838364899740554e-05,0.0028645717538893223,16799.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:48:14.570684,,,,,,,,,,,,,,
,2022-09-26 15:48:15.093164,0.07613697648048401,0.0002538417757023126,0.07613697648048401,16849.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:48:41.049015,,,,,,,,,,,,,,
,2022-09-26 15:48:41.577463,0.11869414150714874,0.00039079005364328623,0.11869414150714874,16899.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:49:07.668688,,,,,,,,,,,,,,
,2022-09-26 15:49:08.190957,0.032291971147060394,0.0001236419047927484,0.032291971147060394,16949.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:49:34.165153,,,,,,,,,,,,,,
,2022-09-26 15:50:04.419099,0.007394962012767792,3.7716956285294145e-05,0.007394962012767792,16999.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:50:30.417866,,,,,,,,,,,,,,
,2022-09-26 15:50:30.941422,0.0380607470870018,0.0001363266201224178,0.0380607470870018,17049.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:50:56.899193,,,,,,,,,,,,,,
,2022-09-26 15:50:57.422323,0.004510907456278801,2.470112121955026e-05,0.004510907456278801,17099.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:51:23.460066,,,,,,,,,,,,,,
,2022-09-26 15:51:23.983421,0.38662177324295044,0.004927424248307943,0.38662177324295044,17149.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:51:50.062680,,,,,,,,,,,,,,
,2022-09-26 15:51:50.588007,0.004180788528174162,2.3362985302810557e-05,0.004180788528174162,17199.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:52:16.641513,,,,,,,,,,,,,,
,2022-09-26 15:52:17.163804,0.2965264916419983,0.00220617582090199,0.2965264916419983,17249.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:52:43.085511,,,,,,,,,,,,,,
,2022-09-26 15:52:43.614867,0.038589686155319214,0.0001532186142867431,0.038589686155319214,17299.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:53:09.700922,,,,,,,,,,,,,,
,2022-09-26 15:53:10.222377,0.1964499056339264,0.0008891292382031679,0.1964499056339264,17349.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:53:36.256182,,,,,,,,,,,,,,
,2022-09-26 15:53:36.778413,0.03886568918824196,0.00015157903544604778,0.03886568918824196,17399.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:54:02.788435,,,,,,,,,,,,,,
,2022-09-26 15:54:03.311185,0.10512298345565796,0.0003453974786680192,0.10512298345565796,17449.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:54:29.342171,,,,,,,,,,,,,,
,2022-09-26 15:54:59.871983,0.22653643786907196,0.0011100873816758394,0.22653643786907196,17499.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:55:25.901442,,,,,,,,,,,,,,
,2022-09-26 15:55:26.423967,0.02129278890788555,8.85525660123676e-05,0.02129278890788555,17549.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:55:52.393569,,,,,,,,,,,,,,
,2022-09-26 15:55:52.918066,0.05650922656059265,0.0001929262070916593,0.05650922656059265,17599.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:56:18.915975,,,,,,,,,,,,,,
,2022-09-26 15:56:19.438989,0.2239692509174347,0.0010171798057854176,0.2239692509174347,17649.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:56:45.463854,,,,,,,,,,,,,,
,2022-09-26 15:56:45.992250,0.06891083717346191,0.0002301486674696207,0.06891083717346191,17699.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:57:12.093293,,,,,,,,,,,,,,
,2022-09-26 15:57:12.617446,0.11089464277029037,0.0004061586514580995,0.11089464277029037,17749.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:57:38.616768,,,,,,,,,,,,,,
,2022-09-26 15:57:39.139615,0.019615408033132553,8.418809011345729e-05,0.019615408033132553,17799.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:58:05.194400,,,,,,,,,,,,,,
,2022-09-26 15:58:05.717288,0.04142992943525314,0.00013960165961179882,0.04142992943525314,17849.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:58:31.653503,,,,,,,,,,,,,,
,2022-09-26 15:58:32.193832,0.21243105828762054,0.0007402917253784835,0.21243105828762054,17899.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:58:58.248520,,,,,,,,,,,,,,
,2022-09-26 15:58:58.770957,0.0024801921099424362,1.4663120964542031e-05,0.0024801921099424362,17949.0,1.0,,,,,,,,,
0.0005,2022-09-26 15:59:24.769073,,,,,,,,,,,,,,
,2022-09-26 15:59:55.248147,0.016428053379058838,7.04142585163936e-05,0.016428053379058838,17999.0,1.0,,,,,,,,,
0.0005,2022-09-26 16:00:21.308344,,,,,,,,,,,,,,
,2022-09-26 16:00:21.830707,0.01279103197157383,5.936641537118703e-05,0.01279103197157383,18049.0,1.0,,,,,,,,,
0.0005,2022-09-26 16:00:47.827179,,,,,,,,,,,,,,
,2022-09-26 16:00:48.355671,0.11411328613758087,0.00037485003122128546,0.11411328613758087,18099.0,1.0,,,,,,,,,
0.0005,2022-09-26 16:01:14.376136,,,,,,,,,,,,,,
,2022-09-26 16:01:14.897597,0.016773490235209465,7.528979040216655e-05,0.016773490235209465,18149.0,1.0,,,,,,,,,
0.0005,2022-09-26 16:01:40.743460,,,,,,,,,,,,,,
,2022-09-26 16:01:41.278235,0.05980628728866577,0.00020290851534809917,0.05980628728866577,18199.0,1.0,,,,,,,,,
,2022-09-26 16:02:39.197708,,,,,1.0,0.14472739398479462,0.012805153615772724,0.14472739398479462,0.11090205609798431,0.0005990465870127082,0.11090205609798431,,,
,2022-09-26 16:02:39.260910,,,,,1.0,,,,,,,0.11675122380256653,0.002126525156199932,0.11675122380256653
0.0005,2022-09-26 16:03:08.061189,,,,,,,,,,,,,,
,2022-09-26 16:03:08.584538,0.0558067262172699,0.00019208564481232315,0.0558067262172699,18249.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:03:34.600359,,,,,,,,,,,,,,
,2022-09-26 16:03:35.122262,0.011957126669585705,5.749622869188897e-05,0.011957126669585705,18299.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:04:01.127188,,,,,,,,,,,,,,
,2022-09-26 16:04:01.649825,0.021380947902798653,8.75645419000648e-05,0.021380947902798653,18349.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:04:27.681215,,,,,,,,,,,,,,
,2022-09-26 16:04:28.225930,0.1435737907886505,0.0004861740453634411,0.1435737907886505,18399.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:04:54.275730,,,,,,,,,,,,,,
,2022-09-26 16:04:54.798067,0.018292950466275215,8.065882866503671e-05,0.018292950466275215,18449.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:05:20.751047,,,,,,,,,,,,,,
,2022-09-26 16:05:51.331644,0.0881107822060585,0.0002931629423983395,0.0881107822060585,18499.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:06:17.337863,,,,,,,,,,,,,,
,2022-09-26 16:06:17.886385,0.002145994920283556,1.3019393918511923e-05,0.002145994920283556,18549.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:06:43.884740,,,,,,,,,,,,,,
,2022-09-26 16:06:44.412637,0.0020702211186289787,1.2416486242727842e-05,0.0020702211186289787,18599.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:07:10.423720,,,,,,,,,,,,,,
,2022-09-26 16:07:10.947211,0.16373026371002197,0.0005637394497171044,0.16373026371002197,18649.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:07:36.978054,,,,,,,,,,,,,,
,2022-09-26 16:07:37.500985,0.00539226783439517,2.68748353846604e-05,0.00539226783439517,18699.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:08:03.529184,,,,,,,,,,,,,,
,2022-09-26 16:08:04.050902,0.18385332822799683,0.0007196636288426816,0.18385332822799683,18749.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:08:30.079938,,,,,,,,,,,,,,
,2022-09-26 16:08:30.602301,0.011566528119146824,5.4368643759517e-05,0.011566528119146824,18799.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:08:56.677647,,,,,,,,,,,,,,
,2022-09-26 16:08:57.199830,0.045070938766002655,0.0001572333712829277,0.045070938766002655,18849.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:09:23.327613,,,,,,,,,,,,,,
,2022-09-26 16:09:23.850388,0.13078144192695618,0.0004502934170886874,0.13078144192695618,18899.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:09:49.844625,,,,,,,,,,,,,,
,2022-09-26 16:09:50.372114,0.1846846342086792,0.000634709489531815,0.1846846342086792,18949.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:10:16.336631,,,,,,,,,,,,,,
,2022-09-26 16:10:46.918949,0.12357716262340546,0.00040991627611219883,0.12357716262340546,18999.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:11:12.902775,,,,,,,,,,,,,,
,2022-09-26 16:11:13.426344,0.16477829217910767,0.000650682020932436,0.16477829217910767,19049.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:11:39.427818,,,,,,,,,,,,,,
,2022-09-26 16:11:39.950687,0.00366738298907876,2.0642988602048717e-05,0.00366738298907876,19099.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:12:05.966087,,,,,,,,,,,,,,
,2022-09-26 16:12:06.490285,0.008159283548593521,4.271411307854578e-05,0.008159283548593521,19149.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:12:32.493662,,,,,,,,,,,,,,
,2022-09-26 16:12:33.021024,0.018948737531900406,8.187245111912489e-05,0.018948737531900406,19199.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:12:59.004201,,,,,,,,,,,,,,
,2022-09-26 16:12:59.526856,0.1993936002254486,0.0007755272090435028,0.1993936002254486,19249.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:13:25.516911,,,,,,,,,,,,,,
,2022-09-26 16:13:26.042826,0.19333337247371674,0.0009282963583245873,0.19333337247371674,19299.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:13:51.981658,,,,,,,,,,,,,,
,2022-09-26 16:13:52.506424,0.0029971764888614416,1.8001866919803433e-05,0.0029971764888614416,19349.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:14:18.558129,,,,,,,,,,,,,,
,2022-09-26 16:14:19.087906,0.19872039556503296,0.0008132783113978803,0.19872039556503296,19399.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:14:45.205515,,,,,,,,,,,,,,
,2022-09-26 16:14:45.735973,0.14314675331115723,0.0005172558012418449,0.14314675331115723,19449.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:15:11.836841,,,,,,,,,,,,,,
,2022-09-26 16:15:42.149215,0.04168457165360451,0.00014836979971732944,0.04168457165360451,19499.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:16:08.265890,,,,,,,,,,,,,,
,2022-09-26 16:16:08.787384,0.07938353717327118,0.0002666481595952064,0.07938353717327118,19549.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:16:34.867594,,,,,,,,,,,,,,
,2022-09-26 16:16:35.389996,0.017355524003505707,7.350819942075759e-05,0.017355524003505707,19599.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:17:01.451830,,,,,,,,,,,,,,
,2022-09-26 16:17:01.974564,0.1573294997215271,0.0005231886170804501,0.1573294997215271,19649.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:17:28.113240,,,,,,,,,,,,,,
,2022-09-26 16:17:28.646159,0.11048751324415207,0.0003636417386587709,0.11048751324415207,19699.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:17:54.716622,,,,,,,,,,,,,,
,2022-09-26 16:17:55.238733,0.16959792375564575,0.000666756764985621,0.16959792375564575,19749.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:18:21.235466,,,,,,,,,,,,,,
,2022-09-26 16:18:21.759407,0.25135359168052673,0.0016537660267204046,0.25135359168052673,19799.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:18:47.819001,,,,,,,,,,,,,,
,2022-09-26 16:18:48.341304,0.00458497554063797,2.435315036564134e-05,0.00458497554063797,19849.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:19:14.395022,,,,,,,,,,,,,,
,2022-09-26 16:19:14.918077,0.19655320048332214,0.0007964100805111229,0.19655320048332214,19899.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:19:40.973090,,,,,,,,,,,,,,
,2022-09-26 16:19:41.498435,0.04603339731693268,0.00016871400293894112,0.04603339731693268,19949.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:20:07.531133,,,,,,,,,,,,,,
,2022-09-26 16:20:38.510406,0.8112383484840393,0.4082089364528656,0.8112383484840393,19999.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:21:04.529142,,,,,,,,,,,,,,
,2022-09-26 16:21:05.054334,0.04775058850646019,0.00016951299039646983,0.04775058850646019,20049.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:21:31.019356,,,,,,,,,,,,,,
,2022-09-26 16:21:31.542368,0.2613336443901062,0.0010143157560378313,0.2613336443901062,20099.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:21:57.559896,,,,,,,,,,,,,,
,2022-09-26 16:21:58.081099,0.1613108515739441,0.0005742146167904139,0.1613108515739441,20149.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:22:24.075691,,,,,,,,,,,,,,
,2022-09-26 16:22:24.598240,0.10150696337223053,0.0003347132005728781,0.10150696337223053,20199.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:22:50.689647,,,,,,,,,,,,,,
,2022-09-26 16:22:51.217589,0.09569743275642395,0.00031724205473437905,0.09569743275642395,20249.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:23:17.219419,,,,,,,,,,,,,,
,2022-09-26 16:23:17.742235,0.07042655348777771,0.0002345114917261526,0.07042655348777771,20299.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:23:43.796280,,,,,,,,,,,,,,
,2022-09-26 16:23:44.322195,0.2647884488105774,0.001573924208059907,0.2647884488105774,20349.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:24:10.257922,,,,,,,,,,,,,,
,2022-09-26 16:24:10.780841,0.13335628807544708,0.00045588286593556404,0.13335628807544708,20399.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:24:36.878802,,,,,,,,,,,,,,
,2022-09-26 16:24:37.404989,0.11463645100593567,0.00038188090547919273,0.11463645100593567,20449.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:25:03.499958,,,,,,,,,,,,,,
,2022-09-26 16:25:34.424817,0.01573779433965683,6.294459308264777e-05,0.01573779433965683,20499.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:26:00.486084,,,,,,,,,,,,,,
,2022-09-26 16:26:01.007173,0.363580584526062,0.006659607868641615,0.363580584526062,20549.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:26:27.066875,,,,,,,,,,,,,,
,2022-09-26 16:26:27.597420,0.14820769429206848,0.0005143186426721513,0.14820769429206848,20599.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:26:53.703865,,,,,,,,,,,,,,
,2022-09-26 16:26:54.226926,0.1851252019405365,0.0007482735672965646,0.1851252019405365,20649.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:27:20.161528,,,,,,,,,,,,,,
